601998
601992
601989
601988
601958
601939
601928
601918
601901
601899
601898
601888
601866
601857
601818
601808
601800
601788
601766
601717
601699
601688
601669
601668
601666
601633
601628
601618
601607
601601
601600
601555
601398
601390
601377
601336
601333
601328
601318
601299
601288
601186
601169
601168
601166
601118
601117
601111
601101
601099
601088
601009
601006
601001
600999
600971
600970
600900
600893
600887
600886
600881
600875
600839
600837
600832
600827
600809
600804
600795
600779
600770
600741
600739
600703
600694
600690
600674
600664
600660
600655
600649
600642
600637
600600
600598
600588
600585
600583
600582
600549
600547
600528
600519
600518
600516
600498
600489
600456
600415
600406
600395
600383
600376
600372
600369
600362
600348
600340
600316
600315
600309
600271
600267
600266
600259
600256
600252
600221
600219
600216
600208
600196
600188
600177
600170
600169
600166
600160
600157
600153
600150
600132
600125
600123
600118
600115
600111
600109
600108
600104
600100
600096
600089
600085
600068
600066
600062
600058
600050
600048
600036
600031
600030
600029
600028
600027
600022
600019
600016
600015
600010
600009
600005
600000
510880
510300
510180
510050
159919
159902
159901
002673
002594
002570
002500
002422
002415
002405
002385
002375
002353
002310
002304
002299
002241
002236
002202
002155
002146
002142
002092
002081
002073
002069
002038
002024
002007
002001
000999
000983
000970
000969
000968
000960
000937
000933
000895
000878
000876
000869
000858
000839
000807
000800
000792
000783
000780
000778
000768
000750
000729
000728
000725
000718
000709
000686
000651
000630
000629
000625
000623
000596
000581
000568
000559
000538
000528
000425
000423
000422
000402
000401
000338
000157
000100
000069
000063
000061
000060
000059
000046
000039
000024
000012
000009
000002
000001
